GAME_DATE,GAME_NUMBER,DAY_OF_WEEK,VISITING_TEAM,VISITING_LEAGUE,VISITING_GAME_NUMBER,HOME_TEAM,HOME_LEAGUE,HOME_GAME_NUMBER,VISITING_SCORE,HOME_SCORE,OUTS,DAY_NIGHT,COMPLETION_CODE,FORFEIT_CODE,PROTEST_CODE,PARK,ATTENDANCE,LENGTH_MINUTES,VISITING_LINE,HOME_LINE
20180528,0,Mon,ANA,AL,54,DET,AL,53,3,9,51,D,,,,DET05,20857,197,000000021,01400022x
20180528,0,Mon,MIN,AL,49,KCA,AL,54,8,5,54,N,,,,KAN06,18572,193,000021032,000020021
20180528,0,Mon,HOU,AL,55,NYA,AL,51,5,1,54,D,,,,NYC21,46583,194,030100010,000000100
20180528,0,Mon,TBA,AL,52,OAK,AL,54,1,0,78,D,,,,OAK01,10881,235,0000000000001,0000000000000
20180528,0,Mon,TEX,AL,56,SEA,AL,53,1,2,51,D,,,,SEA03,26236,152,001000000,00000200x
20180529,0,Tue,CIN,NL,56,ARI,NL,54,2,5,51,N,,,,PHO01,20046,160,100001000,20201000x
20180529,0,Tue,NYN,NL,52,ATL,NL,54,6,7,52,N,,,,ATL03,19443,191,102111000,000200131
20180529,0,Tue,SFN,NL,55,COL,NL,55,4,11,51,N,,,,DEN02,27348,197,000012010,20031041x
20180529,0,Tue,PHI,NL,52,LAN,NL,54,6,1,54,N,,,,LOS03,40044,206,030001002,000000010
20180529,0,Tue,SLN,NL,52,MIL,NL,56,6,1,54,N,,,,MIL06,40982,161,040100010,000000100
20180529,0,Tue,CHN,NL,51,PIT,NL,54,8,6,54,N,,,,PIT08,11475,183,000021320,210010002
20180529,0,Tue,MIA,NL,54,SDN,NL,56,5,9,51,N,,,,SAN02,16321,182,000103001,30000204x
20180529,0,Tue,WAS,NL,54,BAL,AL,55,3,2,54,N,,,,BAL12,13935,194,110100000,100010000
20180529,0,Tue,TOR,AL,55,BOS,AL,55,3,8,51,N,,,,BOS07,33380,179,000100200,21010112x
20180529,0,Tue,CHA,AL,52,CLE,AL,53,3,7,51,N,,,,CLE08,30441,178,010000002,20102011x
20180529,0,Tue,ANA,AL,55,DET,AL,54,9,2,54,N,,,,DET05,17397,205,040101030,000011000
20180529,0,Tue,MIN,AL,50,KCA,AL,55,1,2,83,N,,,,KAN06,20533,252,00100000000000,00000001000001
20180529,0,Tue,HOU,AL,56,NYA,AL,52,5,6,59,N,,,,NYC21,45458,227,0102200000,1100100021
20180529,0,Tue,TBA,AL,53,OAK,AL,55,4,3,54,N,,,,OAK01,7521,175,003000001,001000002
20180529,0,Tue,TEX,AL,57,SEA,AL,54,9,5,54,N,,,,SEA03,13259,220,110003004,301000010
20180530,0,Wed,CIN,NL,57,ARI,NL,55,7,4,54,D,,,,PHO01,18340,186,000402001,301000000
20180530,0,Wed,NYN,NL,53,ATL,NL,55,4,1,54,N,,,,ATL03,21449,162,000100111,000000100
20180530,0,Wed,SFN,NL,56,COL,NL,56,7,4,54,N,,,,DEN02,29400,191,020220010,310000000
20180530,0,Wed,PHI,NL,53,LAN,NL,55,2,8,51,N,,,,LOS03,43302,183,000000101,10312001x
20180530,0,Wed,SLN,NL,53,MIL,NL,57,2,3,51,D,,,,MIL06,33133,211,000000200,00001020x
20180530,0,Wed,CHN,NL,52,PIT,NL,55,1,2,51,N,,,,PIT08,14126,170,100000000,11000000x
20180530,0,Wed,MIA,NL,55,SDN,NL,57,2,3,52,N,,,,SAN02,15733,140,000200000,000100002
20180530,0,Wed,WAS,NL,55,BAL,AL,56,2,0,54,N,,,,BAL12,20370,154,001000100,000000000
20180530,0,Wed,TOR,AL,56,BOS,AL,56,4,6,51,D,,,,BOS07,33451,172,000002002,00101202x
20180530,0,Wed,CHA,AL,53,CLE,AL,54,1,9,51,D,,,,CLE08,17930,189,000000001,20520000x
20180530,0,Wed,ANA,AL,56,DET,AL,55,1,6,51,N,,,,DET05,19494,173,001000000,10000500x
20180530,0,Wed,MIN,AL,51,KCA,AL,56,8,11,51,N,,,,KAN06,21343,181,001124000,27000011x
20180530,0,Wed,HOU,AL,57,NYA,AL,53,3,5,51,N,,,,NYC21,45229,167,000020001,10002200x
20180530,0,Wed,TBA,AL,54,OAK,AL,56,6,0,54,N,,,,OAK01,6705,170,013000020,000000000
20180530,0,Wed,TEX,AL,58,SEA,AL,55,7,6,54,N,,,,SEA03,13070,197,000201400,001301001
20180531,0,Thu,WAS,NL,56,ATL,NL,56,2,4,51,N,,,,ATL03,22380,159,101000000,02100010x
20180531,0,Thu,PHI,NL,54,LAN,NL,56,2,1,54,D,,,,LOS03,40986,160,010000100,000010000
20180531,0,Thu,CHN,NL,53,NYN,NL,54,5,1,54,N,,,,NYC20,34458,182,000021101,000000010
20180531,0,Thu,MIA,NL,56,SDN,NL,58,3,8,51,N,,,,SAN02,17373,179,020000010,22003001x
20180531,0,Thu,PIT,NL,56,SLN,NL,54,8,10,51,N,,,,STL10,40832,223,010120040,400010005
20180531,0,Thu,ANA,AL,57,DET,AL,56,2,6,51,D,,,,DET05,24696,189,000010010,50000100x
20180531,0,Thu,BOS,AL,57,HOU,AL,58,2,4,51,N,,,,HOU03,30658,177,002000000,20020000x
20180531,0,Thu,CLE,AL,55,MIN,AL,52,9,8,54,N,,,,MIN04,19148,209,300500010,000022400
20180531,0,Thu,TBA,AL,55,OAK,AL,57,3,7,51,D,,,,OAK01,12070,157,000000003,03000022x
20180531,0,Thu,TEX,AL,59,SEA,AL,56,1,6,51,N,,,,SEA03,15630,173,000100000,10202010x
20180601,0,Fri,MIA,NL,57,ARI,NL,56,1,9,51,N,,,,PHO01,25866,160,000000100,12203001x
20180601,0,Fri,WAS,NL,57,ATL,NL,57,0,4,51,N,,,,ATL03,33845,144,000000000,00000040x
20180601,0,Fri,LAN,NL,57,COL,NL,57,11,8,54,N,,,,DEN02,42711,216,200304002,130110101
20180601,0,Fri,CHN,NL,54,NYN,NL,55,7,4,54,N,,,,NYC20,37183,200,000000331,002000020
20180601,0,Fri,CIN,NL,58,SDN,NL,59,7,2,54,N,,,,SAN02,25729,177,001310200,000000002
20180601,0,Fri,PHI,NL,55,SFN,NL,57,0,4,51,N,,,,SFO03,38119,169,000000000,11010010x
20180601,0,Fri,PIT,NL,57,SLN,NL,55,4,0,54,N,,,,STL10,47135,166,001010020,000000000
20180601,0,Fri,TEX,AL,60,ANA,AL,58,0,6,51,N,,,,ANA01,33511,157,000000000,22200000x
20180601,0,Fri,NYA,AL,54,BAL,AL,57,4,1,54,N,,,,BAL12,26500,183,001011100,100000000
20180601,0,Fri,MIL,NL,58,CHA,AL,54,3,8,51,N,,,,CHI12,20004,180,201000000,00300320x
20180601,0,Fri,TOR,AL,57,DET,AL,57,2,5,51,N,,,,DET05,22192,172,000002000,04000010x
20180601,0,Fri,BOS,AL,58,HOU,AL,59,3,7,51,N,,,,HOU03,37244,175,010200000,20200003x
20180601,0,Fri,OAK,AL,58,KCA,AL,57,16,0,54,N,,,,KAN06,23413,169,017001007,000000000
20180601,0,Fri,CLE,AL,56,MIN,AL,53,4,7,51,N,,,,MIN04,30171,159,002002000,31020010x
20180601,0,Fri,TBA,AL,56,SEA,AL,57,3,4,75,N,,,,SEA03,22636,256,0000200010000,0012000000001
20180602,0,Sat,MIA,NL,58,ARI,NL,57,2,6,51,N,,,,PHO01,34117,181,000001001,12201000x
20180602,0,Sat,WAS,NL,58,ATL,NL,58,5,3,84,D,,,,ATL03,39578,240,02000010000002,00003000000000
20180602,0,Sat,LAN,NL,58,COL,NL,58,12,4,54,N,,,,DEN02,47703,205,020101800,040000000
20180602,0,Sat,CHN,NL,55,NYN,NL,56,7,1,84,N,,,,NYC20,32817,293,00000100000006,00000100000000
20180602,0,Sat,CIN,NL,59,SDN,NL,60,2,8,51,N,,,,SAN02,31710,170,010000001,14000030x
20180602,0,Sat,PHI,NL,56,SFN,NL,58,0,2,51,N,,,,SFO03,39208,144,000000000,00000101x
20180602,0,Sat,PIT,NL,58,SLN,NL,56,2,3,51,D,,,,STL10,44492,168,000010001,010010001
20180602,0,Sat,TEX,AL,61,ANA,AL,59,3,2,60,N,,,,ANA01,44603,201,0000001011,1000010000
20180602,0,Sat,NYA,AL,55,BAL,AL,58,8,5,54,N,,,,BAL12,32823,211,022002020,101002001
20180602,0,Sat,MIL,NL,59,CHA,AL,55,5,0,54,D,,,,CHI12,29281,172,001000130,000000000
20180602,0,Sat,TOR,AL,58,DET,AL,58,4,7,51,D,,,,DET05,34674,157,002020000,10102003x
20180602,0,Sat,BOS,AL,59,HOU,AL,60,5,4,54,N,,,,HOU03,38640,221,100001300,012000010
20180602,0,Sat,OAK,AL,59,KCA,AL,58,4,5,51,D,,,,KAN06,24553,180,001100110,22000001x
20180602,0,Sat,CLE,AL,57,MIN,AL,54,1,7,51,D,,,,MIN04,23476,192,010000000,00300400x
20180602,0,Sat,TBA,AL,57,SEA,AL,58,1,3,51,N,,,,SEA03,28599,177,000001000,00200100x
20180603,0,Sun,MIA,NL,59,ARI,NL,58,1,6,51,D,,,,PHO01,31727,167,000000001,00001023x
20180603,0,Sun,WAS,NL,59,ATL,NL,59,2,4,52,D,,,,ATL03,33132,167,002000000,100000102
20180603,0,Sun,LAN,NL,59,COL,NL,59,10,7,54,D,,,,DEN02,41851,223,013003003,420000100
20180603,0,Sun,CHN,NL,56,NYN,NL,57,2,0,54,D,,,,NYC20,34946,150,000000200,000000000
20180603,0,Sun,CIN,NL,60,SDN,NL,61,3,6,51,D,,,,SAN02,25377,186,010010010,00004101x
20180603,0,Sun,PHI,NL,57,SFN,NL,59,1,6,51,D,,,,SFO03,40491,148,001000000,00000501x
20180603,0,Sun,PIT,NL,59,SLN,NL,57,0,5,51,D,,,,STL10,44432,145,000000000,40000001x
20180603,0,Sun,TEX,AL,62,ANA,AL,60,1,3,51,D,,,,ANA01,33541,159,000000010,02000100x
20180603,0,Sun,MIL,NL,60,CHA,AL,56,1,6,51,D,,,,CHI12,25338,173,000010000,00001302x
20180603,0,Sun,TOR,AL,59,DET,AL,59,8,4,54,D,,,,DET05,24658,182,000002420,000001030
20180603,0,Sun,BOS,AL,60,HOU,AL,61,9,3,54,N,,,,HOU03,33431,205,200013012,100000200
20180603,0,Sun,OAK,AL,60,KCA,AL,59,5,1,54,D,,,,KAN06,19424,146,001000040,001000000
20180603,0,Sun,CLE,AL,58,MIN,AL,55,5,7,51,D,,,,MIN04,26096,194,000013010,210000202
20180603,0,Sun,TBA,AL,58,SEA,AL,59,1,2,51,D,,,,SEA03,26567,160,000100000,00000002x
20180604,0,Mon,ATL,NL,60,SDN,NL,62,4,11,51,N,,,,SAN02,19419,177,000201001,11017100x
20180604,0,Mon,ARI,NL,59,SFN,NL,60,3,10,51,N,,,,SFO03,36542,191,000200010,00071011x
20180604,0,Mon,KCA,AL,60,ANA,AL,61,6,9,51,N,,,,ANA01,32553,215,120020100,11001303x
20180604,1,Mon,NYA,AL,56,DET,AL,60,7,4,54,D,,,,DET05,28016,166,001600000,100010002
20180604,2,Mon,NYA,AL,57,DET,AL,61,2,4,51,N,,,,DET05,24165,187,001001000,01020010x
20180605,0,Tue,PHI,NL,58,CHN,NL,57,6,1,54,N,,,,CHI11,40553,166,023000001,000000010
20180605,0,Tue,COL,NL,60,CIN,NL,61,9,6,54,N,,,,CIN09,21944,196,220002300,000010203
20180605,0,Tue,BAL,AL,59,NYN,NL,58,2,1,54,N,,,,NYC20,25342,153,200000000,000010000
20180605,0,Tue,LAN,NL,60,PIT,NL,60,5,0,54,N,,,,PIT08,12879,181,021101000,000000000
20180605,0,Tue,ATL,NL,61,SDN,NL,63,14,1,54,N,,,,SAN02,21049,175,101150501,000000001
20180605,0,Tue,ARI,NL,60,SFN,NL,61,3,2,54,N,,,,SFO03,36925,185,020000001,000010001
20180605,0,Tue,MIA,NL,60,SLN,NL,58,7,4,54,N,,,,STL10,40070,192,002032000,011020000
20180605,0,Tue,TBA,AL,59,WAS,NL,60,2,4,51,N,,,,WAS11,32165,136,000000020,02020000x
20180605,0,Tue,KCA,AL,61,ANA,AL,62,0,1,51,N,,,,ANA01,31514,136,000000000,00001000x
20180605,0,Tue,DET,AL,62,BOS,AL,61,0,6,51,N,,,,BOS07,34762,161,000000000,20022000x
20180605,0,Tue,MIL,NL,61,CLE,AL,59,2,3,51,N,,,,CLE08,22330,159,001000001,02100000x
20180605,0,Tue,SEA,AL,60,HOU,AL,62,7,1,54,N,,,,HOU03,35646,149,420010000,010000000
20180605,1,Tue,CHA,AL,57,MIN,AL,56,2,4,51,D,,,,MIN04,0,157,100010000,00000004x
20180605,2,Tue,CHA,AL,58,MIN,AL,57,6,3,54,N,,,,MIN04,26261,187,400200000,002000010
20180605,0,Tue,OAK,AL,61,TEX,AL,63,4,7,51,N,,,,ARL02,19470,172,200010100,00010123x
20180605,0,Tue,NYA,AL,58,TOR,AL,60,7,2,54,N,,,,TOR02,29308,158,000000430,000001100
20180606,0,Wed,PHI,NL,59,CHN,NL,58,5,7,53,N,,,,CHI11,40275,200,000003002,010200004
20180606,0,Wed,COL,NL,61,CIN,NL,62,6,3,54,N,,,,CIN09,19762,205,010301010,011010000
20180606,0,Wed,BAL,AL,60,NYN,NL,59,1,0,54,D,,,,NYC20,30366,147,000000010,000000000
20180606,0,Wed,LAN,NL,61,PIT,NL,61,9,11,51,N,,,,PIT08,14327,228,004030020,04220300x
20180606,0,Wed,ATL,NL,62,SDN,NL,64,1,3,51,D,,,,SAN02,20898,167,100000000,02000001x
20180606,0,Wed,ARI,NL,61,SFN,NL,62,4,5,59,D,,,,SFO03,41042,218,0020110000,1010000021
20180606,0,Wed,MIA,NL,61,SLN,NL,59,11,3,54,N,,,,STL10,40109,203,003032201,001100100
20180606,0,Wed,TBA,AL,60,WAS,NL,61,2,11,51,D,,,,WAS11,33106,170,000110000,51000401x
20180606,0,Wed,KCA,AL,62,ANA,AL,63,3,4,51,N,,,,ANA01,36512,191,000100020,00001210x
20180606,0,Wed,DET,AL,63,BOS,AL,62,1,7,51,N,,,,BOS07,35182,200,010000000,00401011x
20180606,0,Wed,MIL,NL,62,CLE,AL,60,1,3,51,D,,,,CLE08,21315,203,001000000,00003000x
20180606,0,Wed,SEA,AL,61,HOU,AL,63,5,7,51,N,,,,HOU03,30361,194,000101210,00030040x
20180606,0,Wed,CHA,AL,59,MIN,AL,58,5,2,54,N,,,,MIN04,20393,207,000104000,010100000
20180606,0,Wed,OAK,AL,62,TEX,AL,64,2,8,51,N,,,,ARL02,22335,185,000020000,30120020x
20180606,0,Wed,NYA,AL,59,TOR,AL,61,3,0,78,N,,,,TOR02,27838,221,0000000000003,0000000000000
20180607,0,Thu,PHI,NL,60,CHN,NL,59,3,4,51,D,,,,CHI11,40057,200,000012000,00013000x
20180607,0,Thu,COL,NL,62,CIN,NL,63,5,7,76,D,,,,CIN09,15957,255,1011020000000,0100100210002
20180607,0,Thu,LAN,NL,62,PIT,NL,62,8,7,54,D,,,,PIT08,19713,217,100111220,001002031
20180607,0,Thu,MIA,NL,62,SLN,NL,60,1,4,51,D,,,,STL10,41297,162,000001000,20000110x
20180607,0,Thu,DET,AL,64,BOS,AL,63,7,2,54,N,,,,BOS07,36556,175,501000010,100010000
20180607,0,Thu,CHA,AL,60,MIN,AL,59,2,7,51,D,,,,MIN04,21469,134,000002000,21040000x
20180607,0,Thu,KCA,AL,63,OAK,AL,63,1,4,51,N,,,,OAK01,7963,138,001000000,00010300x
20180607,0,Thu,SEA,AL,62,TBA,AL,61,5,4,54,N,,,,STP01,10342,163,031010000,001000003
20180607,0,Thu,HOU,AL,64,TEX,AL,65,5,2,54,N,,,,ARL02,30236,156,000301010,100000001
20180607,0,Thu,BAL,AL,61,TOR,AL,62,4,5,59,N,,,,TOR02,24494,193,1000001200,1000000031
20180608,0,Fri,PIT,NL,63,CHN,NL,60,1,3,51,D,,,,CHI11,40097,180,100000000,21000000x
20180608,0,Fri,SLN,NL,61,CIN,NL,64,7,6,60,N,,,,CIN09,26144,231,1130001001,0110110020
20180608,0,Fri,ARI,NL,62,COL,NL,63,9,4,54,N,,,,DEN02,38917,171,104001021,010030000
20180608,0,Fri,ATL,NL,63,LAN,NL,63,3,7,51,N,,,,LOS03,47262,172,000011010,11012011x
20180608,0,Fri,SDN,NL,65,MIA,NL,63,0,4,51,N,,,,MIA02,10654,180,000000000,00021100x
20180608,0,Fri,NYA,AL,60,NYN,NL,60,4,1,54,N,,,,NYC20,42961,148,000001021,100000000
20180608,0,Fri,MIL,NL,63,PHI,NL,61,12,4,54,N,,,,PHI13,22196,207,320600010,000100300
20180608,0,Fri,SFN,NL,63,WAS,NL,62,9,5,54,N,,,,WAS11,41591,184,120210300,000221000
20180608,0,Fri,CHA,AL,61,BOS,AL,64,1,0,54,N,,,,BOS07,36593,144,000000100,000000000
20180608,0,Fri,CLE,AL,61,DET,AL,65,4,1,54,N,,,,DET05,21766,163,000100003,100000000
20180608,0,Fri,ANA,AL,64,MIN,AL,60,4,2,54,N,,,,MIN04,28383,201,010000210,010001000
20180608,0,Fri,KCA,AL,64,OAK,AL,64,2,7,51,N,,,,OAK01,10132,152,000000020,10120201x
20180608,0,Fri,SEA,AL,63,TBA,AL,62,4,3,54,N,,,,STP01,12435,170,002110000,000010020
20180608,0,Fri,HOU,AL,65,TEX,AL,66,7,3,54,N,,,,ARL02,31722,182,040010200,102000000
20180608,0,Fri,BAL,AL,62,TOR,AL,63,1,5,51,N,,,,TOR02,28863,164,010000000,01001111x
20180609,0,Sat,PIT,NL,64,CHN,NL,61,0,2,51,D,,,,CHI11,41045,152,000000000,20000000x
20180609,0,Sat,SLN,NL,62,CIN,NL,65,6,4,54,D,,,,CIN09,34469,202,203000100,000200110
20180609,0,Sat,ARI,NL,63,COL,NL,64,12,7,54,N,,,,DEN02,43197,214,110300160,202300000
20180609,0,Sat,ATL,NL,64,LAN,NL,64,5,3,54,N,,,,LOS03,52718,191,012010100,100010100
20180609,0,Sat,SDN,NL,66,MIA,NL,64,5,4,54,D,,,,MIA02,12089,187,300100010,001003000
20180609,0,Sat,NYA,AL,61,NYN,NL,61,4,3,54,N,,,,NYC20,43603,177,001002010,300000000
20180609,0,Sat,MIL,NL,64,PHI,NL,62,12,3,54,D,,,,PHI13,25304,211,200004402,003000000
20180609,0,Sat,SFN,NL,64,WAS,NL,63,5,7,51,D,,,,WAS11,37701,203,003100100,14010010x
20180609,0,Sat,CHA,AL,62,BOS,AL,65,2,4,51,D,,,,BOS07,36675,168,200000000,11002000x
20180609,0,Sat,CLE,AL,62,DET,AL,66,2,4,71,N,,,,DET05,27038,226,001000010000,100000100002
20180609,0,Sat,ANA,AL,65,MIN,AL,61,2,1,54,N,,,,MIN04,24061,173,001001000,000001000
20180609,0,Sat,KCA,AL,65,OAK,AL,65,2,0,54,D,,,,OAK01,16208,147,010000001,000000000
20180609,0,Sat,SEA,AL,64,TBA,AL,63,3,7,51,D,,,,STP01,12258,172,100010100,13200010x
20180609,0,Sat,HOU,AL,66,TEX,AL,67,4,3,54,N,,,,ARL02,38068,211,200010100,020010000
20180609,0,Sat,BAL,AL,63,TOR,AL,64,3,4,59,D,,,,TOR02,34643,199,0000002100,0010011001
20180610,0,Sun,PIT,NL,65,CHN,NL,62,7,1,54,D,,,,CHI11,40735,202,100005010,000001000
20180610,0,Sun,SLN,NL,63,CIN,NL,66,3,6,51,D,,,,CIN09,19344,201,002001000,00140010x
20180610,0,Sun,ARI,NL,64,COL,NL,65,8,3,54,D,,,,DEN02,36433,203,010003310,000002001
20180610,0,Sun,ATL,NL,65,LAN,NL,65,2,7,51,D,,,,LOS03,47711,157,000200000,00301210x
20180610,0,Sun,SDN,NL,67,MIA,NL,65,3,1,54,D,,,,MIA02,12984,144,010002000,000000100
20180610,0,Sun,NYA,AL,62,NYN,NL,62,0,2,51,N,,,,NYC20,36171,160,000000000,00002000x
20180610,0,Sun,MIL,NL,65,PHI,NL,63,3,4,51,D,,,,PHI13,31175,177,000020010,10003000x
20180610,0,Sun,SFN,NL,65,WAS,NL,64,2,0,54,D,,,,WAS11,35705,171,000200000,000000000
20180610,0,Sun,CHA,AL,63,BOS,AL,66,5,2,54,D,,,,BOS07,36998,195,101001002,010000100
20180610,0,Sun,CLE,AL,63,DET,AL,67,9,2,54,D,,,,DET05,22862,169,020103030,001001000
20180610,0,Sun,ANA,AL,66,MIN,AL,62,5,7,51,D,,,,MIN04,28656,188,100200002,20003200x
20180610,0,Sun,KCA,AL,66,OAK,AL,66,2,3,51,D,,,,OAK01,15548,145,002000000,02000001x
20180610,0,Sun,SEA,AL,65,TBA,AL,64,5,4,54,D,,,,STP01,10512,170,010002200,001200010
20180610,0,Sun,HOU,AL,67,TEX,AL,68,8,7,54,D,,,,ARL02,30251,189,240000101,022020010
20180610,0,Sun,BAL,AL,64,TOR,AL,65,3,13,51,D,,,,TOR02,33485,183,010000200,02164000x
20180611,0,Mon,PIT,NL,66,ARI,NL,65,5,9,51,N,,,,PHO01,20927,187,100040000,00000054x
20180611,0,Mon,SFN,NL,66,MIA,NL,66,5,7,51,N,,,,MIA02,6023,183,001030100,00020230x
20180611,0,Mon,CHN,NL,63,MIL,NL,66,7,2,66,N,,,,MIL06,37578,234,00001001005,00101000000
20180611,0,Mon,SDN,NL,68,SLN,NL,64,2,5,51,N,,,,STL10,40971,173,010000010,00202001x
20180611,0,Mon,BOS,AL,67,BAL,AL,65,2,0,72,N,,,,BAL12,15934,225,000000000002,000000000000
20180611,0,Mon,CLE,AL,64,CHA,AL,64,4,0,54,N,,,,CHI12,13125,179,000310000,000000000
20180611,0,Mon,ANA,AL,67,SEA,AL,66,3,5,51,N,,,,SEA03,20116,155,200000010,20030000x
20180611,0,Mon,TOR,AL,66,TBA,AL,65,4,8,51,N,,,,STP01,10769,154,102100000,10220030x
20180612,0,Tue,PIT,NL,67,ARI,NL,66,8,13,51,N,,,,PHO01,22488,236,000610100,60220030x
20180612,0,Tue,NYN,NL,63,ATL,NL,66,2,8,51,N,,,,ATL03,29892,165,000002000,00010610x
20180612,0,Tue,TEX,AL,69,LAN,NL,66,5,12,51,N,,,,LOS03,48233,188,002010002,03171000x
20180612,0,Tue,SFN,NL,67,MIA,NL,67,1,3,51,N,,,,MIA02,5928,155,100000000,00300000x
20180612,0,Tue,CHN,NL,64,MIL,NL,67,0,4,51,N,,,,MIL06,35459,169,000000000,20200000x
20180612,0,Tue,COL,NL,66,PHI,NL,64,4,5,51,N,,,,PHI13,19556,187,000000103,30100001x
20180612,0,Tue,SDN,NL,69,SLN,NL,65,4,2,54,N,,,,STL10,40199,145,000300100,000000200
20180612,0,Tue,BOS,AL,68,BAL,AL,66,6,4,54,N,,,,BAL12,21837,238,021210000,101000002
20180612,0,Tue,CLE,AL,65,CHA,AL,65,1,5,51,N,,,,CHI12,12357,177,000001000,30002000x
20180612,0,Tue,MIN,AL,63,DET,AL,68,6,4,54,N,,,,DET05,20340,204,001000410,000200200
20180612,0,Tue,CIN,NL,67,KCA,AL,67,5,1,60,N,,,,KAN06,20476,178,0000000014,0000100000
20180612,0,Tue,WAS,NL,65,NYA,AL,63,0,3,51,N,,,,NYC21,44220,168,000000000,02000100x
20180612,0,Tue,HOU,AL,68,OAK,AL,67,6,3,54,N,,,,OAK01,11742,177,040020000,110000010
20180612,0,Tue,ANA,AL,68,SEA,AL,67,3,6,51,N,,,,SEA03,20402,181,000010200,10002111x
20180612,0,Tue,TOR,AL,67,TBA,AL,66,1,4,51,N,,,,STP01,11162,161,000010000,00200200x
20180613,0,Wed,PIT,NL,68,ARI,NL,67,5,4,54,D,,,,PHO01,32803,187,040100000,200000002
20180613,0,Wed,NYN,NL,64,ATL,NL,67,0,2,51,D,,,,ATL03,32015,132,000000000,00010001x
20180613,0,Wed,TEX,AL,70,LAN,NL,67,2,3,64,N,,,,LOS03,41303,229,00020000000,11000000001
20180613,0,Wed,SFN,NL,68,MIA,NL,68,4,5,53,N,,,,MIA02,6075,193,200001100,000201011
20180613,0,Wed,CHN,NL,65,MIL,NL,68,0,1,51,D,,,,MIL06,39822,174,000000000,00100000x
20180613,0,Wed,COL,NL,67,PHI,NL,65,7,2,54,N,,,,PHI13,20075,175,100500100,000010001
20180613,0,Wed,SDN,NL,70,SLN,NL,66,4,2,54,N,,,,STL10,44094,165,200002000,000002000
20180613,0,Wed,BOS,AL,69,BAL,AL,67,5,1,54,D,,,,BAL12,17217,200,001030100,000000100
20180613,0,Wed,CLE,AL,66,CHA,AL,66,2,3,51,N,,,,CHI12,19390,151,000000020,00002100x
20180613,0,Wed,MIN,AL,64,DET,AL,69,2,5,51,N,,,,DET05,19206,188,200000000,01000004x
20180613,0,Wed,CIN,NL,68,KCA,AL,68,7,0,54,N,,,,KAN06,24899,161,000000214,000000000
20180613,0,Wed,WAS,NL,66,NYA,AL,64,5,4,54,N,,,,NYC21,45030,198,100300100,111010000
20180613,0,Wed,HOU,AL,69,OAK,AL,68,13,5,54,N,,,,OAK01,9164,184,370000102,000301010
20180613,0,Wed,ANA,AL,69,SEA,AL,68,6,8,52,D,,,,SEA03,28236,215,001201200,022000112
20180613,0,Wed,TOR,AL,68,TBA,AL,67,0,1,53,D,,,,STP01,10847,180,000000000,000000001
20180614,0,Thu,NYN,NL,65,ARI,NL,68,3,6,51,N,,,,PHO01,23300,158,100001010,01110012x
20180614,0,Thu,SDN,NL,71,ATL,NL,68,2,4,51,N,,,,ATL03,25250,146,000000020,00101011x
20180614,0,Thu,SFN,NL,69,MIA,NL,69,6,3,96,D,,,,MIA02,9726,289,2100000000000003,0000101010000000
20180614,0,Thu,COL,NL,68,PHI,NL,66,3,9,51,D,,,,PHI13,22500,201,000000210,11000142x
20180614,0,Thu,CLE,AL,67,CHA,AL,67,5,2,54,D,,,,CHI12,17183,172,101000210,200000000
20180614,0,Thu,MIN,AL,65,DET,AL,70,1,3,51,D,,,,DET05,27573,152,100000000,00000030x
20180614,0,Thu,TBA,AL,68,NYA,AL,65,3,4,51,N,,,,NYC21,45066,169,101001000,00004000x
20180614,0,Thu,HOU,AL,70,OAK,AL,69,7,3,54,D,,,,OAK01,13009,165,201202000,010000200
20180614,0,Thu,BOS,AL,70,SEA,AL,69,2,1,54,N,,,,SEA03,30479,176,010001000,000010000
20180615,0,Fri,NYN,NL,66,ARI,NL,69,3,7,51,N,,,,PHO01,32170,200,001100001,10202101x
20180615,0,Fri,SDN,NL,72,ATL,NL,69,9,3,54,N,,,,ATL03,41497,170,200000502,020010000
20180615,0,Fri,SFN,NL,70,LAN,NL,68,2,3,51,N,,,,LOS03,53433,173,000000200,10020000x
20180615,0,Fri,PHI,NL,67,MIL,NL,69,2,13,51,N,,,,MIL06,40945,171,000001001,05032003x
20180615,0,Fri,CIN,NL,69,PIT,NL,69,2,3,51,N,,,,PIT08,23007,173,001100000,01000200x
20180615,0,Fri,CHN,NL,66,SLN,NL,67,13,5,54,N,,,,STL10,46188,209,003260101,000101210
20180615,0,Fri,MIA,NL,70,BAL,AL,68,2,0,54,N,,,,BAL12,23968,163,000011000,000000000
20180615,0,Fri,DET,AL,71,CHA,AL,68,4,3,54,N,,,,CHI12,22813,203,012000010,000003000
20180615,0,Fri,MIN,AL,66,CLE,AL,68,6,3,54,N,,,,CLE08,32637,162,100302000,000001002
20180615,0,Fri,HOU,AL,71,KCA,AL,69,7,3,54,N,,,,KAN06,27603,169,000204010,002010000
20180615,0,Fri,TBA,AL,69,NYA,AL,66,0,5,51,N,,,,NYC21,45112,164,000000000,00100103x
20180615,0,Fri,ANA,AL,70,OAK,AL,70,8,4,54,N,,,,OAK01,18356,202,203120000,000020011
20180615,0,Fri,BOS,AL,71,SEA,AL,70,6,7,51,N,,,,SEA03,44459,189,006000000,12001012x
